text,register
ἀλλ’ ἔμεν’ ὡς ὅτε τις σῦς οὔρεσιν ἀλκὶ πεποιθώς,narrative
ὅς τε μένει κολοσυρτὸν ἐπερχόμενον πολὺν ἀνδρῶν,narrative
χώρῳ ἐν οἰοπόλῳ φρίσσει δέ τε νῶτον ὕπερθεν,narrative
ὀφθαλμὼ δ’ ἄρα οἱ πυρὶ λάμπετον αὐτὰρ ὀδόντας,narrative
θήγει ἀλέξασθαι μεμαὼς κύνας ἠδὲ καὶ ἄνδρας,narrative
ὣς μένεν Ἰδομενεὺς δουρικλυτός οὐδ’ ὑπεχώρει,narrative
Αἰνείαν ἐπιόντα βοηθόον αὖε δ’ ἑταίρους,narrative
Ἀσκάλαφόν τ’ ἐσορῶν Ἀφαρῆά τε Δηΐπυρόν τε,narrative
Μηριόνην τε καὶ Ἀντίλοχον μήστωρας ἀϋτῆς,narrative
τοὺς ὅ γ’ ἐποτρύνων ἔπεα πτερόεντα προσηύδα,narrative
δεῦτε φίλοι καί μ’ οἴῳ ἀμύνετε δείδια δ’ αἰνῶς,speech
Αἰνείαν ἐπιόντα πόδας ταχύν ὅς μοι ἔπεισιν,speech
ὃς μάλα καρτερός ἐστι μάχῃ ἔνι φῶτας ἐναίρειν,speech
καὶ δ’ ἔχει ἥβης ἄνθος ὅ τε κράτος ἐστὶ μέγιστον,speech
εἰ γὰρ ὁμηλικίη γε γενοίμεθα τῷδ’ ἐπὶ θυμῷ,speech
αἶψά κεν ἠὲ φέροιτο μέγα κράτος ἠὲ φεροίμην,speech
ὣς ἔφαθ’ οἳ δ’ ἄρα πάντες ἕνα φρεσὶ θυμὸν ἔχοντες,narrative
πλησίοι ἔστησαν σάκε’ ὤμοισι κλίναντες,narrative
Αἰνείας δ’ ἑτέρωθεν ἐκέκλετο οἷς ἑτάροισι,narrative
Δηΐφοβόν τε Πάριν τ’ ἐσορῶν καὶ Ἀγήνορα δῖον,narrative
οἵ οἱ ἅμ’ ἡγεμόνες Τρώων ἔσαν αὐτὰρ ἔπειτα,narrative
λαοὶ ἕπονθ’ ὡς εἴ τε μετὰ κτίλον ἕσπετο μῆλα,narrative
πιόμεν’ ἐκ βοτάνης γάνυται δ’ ἄρα τε φρένα ποιμήν,narrative
ὣς Αἰνείᾳ θυμὸς ἐνὶ στήθεσσι γεγήθει,narrative
ὡς ἴδε λαῶν ἔθνος ἐπισπόμενον ἑοῖ αὐτῷ,narrative
οἳ δ’ ἀμφ’ Ἀλκαθόῳ αὐτοσχεδὸν ὁρμήθησαν,narrative
μακροῖσι ξυστοῖσι περὶ στήθεσσι δὲ χαλκὸς,narrative
σμερδαλέον κονάβιζε τιτυσκομένων καθ’ ὅμιλον,narrative
ἀλλήλων δύο δ’ ἄνδρες ἀρήϊοι ἔξοχον ἄλλων,narrative
Αἰνείας τε καὶ Ἰδομενεὺς ἀτάλαντοι Ἄρηϊ,narrative
ἵεντ’ ἀλλήλων ταμέειν χρόα νηλέϊ χαλκῷ,narrative
Αἰνείας δὲ πρῶτος ἀκόντισεν Ἰδομενῆος,narrative
ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,narrative
αἰχμὴ δ’ Αἰνείαο κραδαινομένη κατὰ γαίης,narrative
ᾤχετ’ ἐπεί ῥ’ ἅλιον στιβαρῆς ἀπὸ χειρὸς ὄρουσεν,narrative
Ἰδομενεὺς δ’ ἄρα Οἰνόμαον βάλε γαστέρα μέσσην,narrative
ῥῆξε δὲ θώρηκος γύαλον διὰ δ’ ἔντερα χαλκὸς,narrative
ἤφυσ’ ὃ δ’ ἐν κονίῃσι πεσὼν ἕλε γαῖαν ἀγοστῷ,narrative
Ἰδομενεὺς δ’ ἐκ μὲν νέκυος δολιχόσκιον ἔγχος,narrative
ἐσπάσατ’ οὐδ’ ἄρ’ ἔτ’ ἄλλα δυνήσατο τεύχεα καλὰ,narrative
ὤμοιιν ἀφελέσθαι ἐπείγετο γὰρ βελέεσσιν,narrative
οὐ γὰρ ἔτ’ ἔμπεδα γυῖα ποδῶν ἦν ὁρμηθέντι,narrative
οὔτ’ ἄρ’ ἐπαΐξαι μεθ’ ἑὸν βέλος οὔτ’ ἀλέασθαι,narrative
τώ ῥα καὶ ἐν σταδίῃ μὲν ἀμύνετο νηλεὲς ἦμαρ,narrative
τρέσσαι δ’ οὐκ ἔτι ῥίμφα πόδες φέρον ἐκ πολέμοιο,narrative
τοῦ δὲ βάδην ἀπιόντος ἀκόντισε δουρὶ φαεινῷ,narrative
Δηΐφοβος δὴ γάρ οἱ ἔχεν κότον ἐμμενὲς αἰεί,narrative
ἀλλ’ ὅ γε καὶ τόθ’ ἅμαρτεν ὃ δ’ Ἀσκάλαφον βάλε δουρὶ,narrative
υἱὸν Ἐνυαλίοιο δι’ ὤμου δ’ ὄβριμον ἔγχος,narrative
ἔσχεν ὃ δ’ ἐν κονίῃσι πεσὼν ἕλε γαῖαν ἀγοστῷ,narrative
οὐδ’ ἄρα πώ τι πέπυστο βριήπυος ὄβριμος Ἄρης,narrative
υἷος ἑοῖο πεσόντος ἐνὶ κρατερῇ ὑσμίνῃ,narrative
ἀλλ’ ὅ γ’ ἄρ’ ἄκρῳ Ὀλύμπῳ ὑπὸ χρυσέοισι νέφεσσιν,narrative
ἧστο Διὸς βουλῇσιν ἐελμένος ἔνθά περ ἄλλοι,narrative
ἀθάνατοι θεοὶ ἦσαν ἐεργόμενοι πολέμοιο,narrative
οἳ δ’ ἀμφ’ Ἀσκαλάφῳ αὐτοσχεδὸν ὁρμήθησαν,narrative
Δηΐφοβος μὲν ἀπ’ Ἀσκαλάφου πήληκα φαεινὴν,narrative
ἥρπασε Μηριόνης δὲ θοῷ ἀτάλαντος Ἄρηϊ,narrative
δουρὶ βραχίονα τύψεν ἐπάλμενος ἐκ δ’ ἄρα χειρὸς,narrative
αὐλῶπις τρυφάλεια χαμαὶ βόμβησε πεσοῦσα,narrative
Μηριόνης δ’ ἐξ αὖτις ἐπάλμενος αἰγυπιὸς ὣς,narrative
ἐξέρυσε πρυμνοῖο βραχίονος ὄβριμον ἔγχος,narrative
ἂψ δ’ ἑτάρων εἰς ἔθνος ἐχάζετο τὸν δὲ Πολίτης,narrative
αὐτοκασίγνητος περὶ μέσσῳ χεῖρε τιτήνας,narrative
ἐξῆγεν πολέμοιο δυσηχέος ὄφρ’ ἵκεθ’ ἵππους,narrative
ὠκέας οἵ οἱ ὄπισθε μάχης ἠδὲ πτολέμοιο,narrative
ἕστασαν ἡνίοχόν τε καὶ ἅρματα ποικίλ’ ἔχοντες,narrative
οἳ τόν γε προτὶ ἄστυ φέρον βαρέα στενάχοντα,narrative
τειρόμενον κατὰ δ’ αἷμα νεουτάτου ἔρρεε χειρός,narrative
οἳ δ’ ἄλλοι μάρναντο βοὴ δ’ ἄσβεστος ὀρώρει,narrative
ἔνθ’ Αἰνέας Ἀφαρῆα Καλητορίδην ἐπορούσας,narrative
λαιμὸν τύψ’ ἐπὶ οἷ τετραμμένον ὀξέϊ δουρί,narrative
ἐκλίνθη δ’ ἑτέρωσε κάρη ἐπὶ δ’ ἀσπὶς ἑάφθη,narrative
καὶ κόρυς ἀμφὶ δέ οἱ θάνατος χύτο θυμοραϊστής,narrative
Ἀντίλοχος δὲ Θόωνα μεταστρεφθέντα δοκεύσας,narrative
οὔτασ’ ἐπαΐξας ἀπὸ δὲ φλέβα πᾶσαν ἔκερσεν,narrative
ἥ τ’ ἀνὰ νῶτα θέουσα διαμπερὲς αὐχέν’ ἱκάνει,narrative
τὴν ἀπὸ πᾶσαν ἔκερσεν ὃ δ’ ὕπτιος ἐν κονίῃσι,narrative
κάππεσεν ἄμφω χεῖρε φίλοις ἑτάροισι πετάσσας,narrative
Ἀντίλοχος δ’ ἐπόρουσε καὶ αἴνυτο τεύχε’ ἀπ’ ὤμων,narrative
παπταίνων Τρῶες δὲ περισταδὸν ἄλλοθεν ἄλλος,narrative
οὔταζον σάκος εὐρὺ παναίολον οὐδὲ δύναντο,narrative
εἴσω ἐπιγράψαι τέρενα χρόα νηλέϊ χαλκῷ,narrative
Ἀντιλόχου πέρι γάρ ῥα Ποσειδάων ἐνοσίχθων,narrative
Νέστορος υἱὸν ἔρυτο καὶ ἐν πολλοῖσι βέλεσσιν,narrative
οὐ μὲν γάρ ποτ’ ἄνευ δηΐων ἦν ἀλλὰ κατ’ αὐτοὺς,narrative
στρωφᾶτ’ οὐδέ οἱ ἔγχος ἔχ’ ἀτρέμας ἀλλὰ μάλ’ αἰεὶ,narrative
σειόμενον ἐλέλικτο τιτύσκετο δὲ φρεσὶν ᾗσιν,narrative
ἤ τευ ἀκοντίσσαι ἠὲ σχεδὸν ὁρμηθῆναι,narrative
ἀλλ’ οὐ λῆθ’ Ἀδάμαντα τιτυσκόμενος καθ’ ὅμιλον,narrative
Ἀσιάδην ὅ οἱ οὖτα μέσον σάκος ὀξέϊ χαλκῷ,narrative
ἐγγύθεν ὁρμηθείς ἀμενήνωσεν δέ οἱ αἰχμὴν,narrative
κυανοχαῖτα Ποσειδάων βιότοιο μεγήρας,narrative
καὶ τὸ μὲν αὐτοῦ μεῖν’ ὥς τε σκῶλος πυρίκαυστος,narrative
ἐν σάκει Ἀντιλόχοιο τὸ δ’ ἥμισυ κεῖτ’ ἐπὶ γαίης,narrative
ἂψ δ’ ἑτάρων εἰς ἔθνος ἐχάζετο κῆρ’ ἀλεείνων,narrative
Μηριόνης δ’ ἀπιόντα μετασπόμενος βάλε δουρὶ,narrative
αἰδοίων τε μεσηγὺ καὶ ὀμφαλοῦ ἔνθα μάλιστα,narrative
γίγνετ’ Ἄρης ἀλεγεινὸς ὀϊζυροῖσι βροτοῖσιν,narrative
ἔνθά οἱ ἔγχος ἔπηξεν ὃ δ’ ἑσπόμενος περὶ δουρὶ,narrative
ἤσπαιρ’ ὡς ὅτε βοῦς τόν τ’ οὔρεσι βουκόλοι ἄνδρες,narrative
ἰλλάσιν οὐκ ἐθέλοντα βίῃ δήσαντες ἄγουσιν,narrative
ὣς ὃ τυπεὶς ἤσπαιρε μίνυνθά περ οὔ τι μάλα δήν,narrative
ὄφρά οἱ ἐκ χροὸς ἔγχος ἀνεσπάσατ’ ἐγγύθεν ἐλθὼν,narrative
ἥρως Μηριόνης τὸν δὲ σκότος ὄσσε κάλυψε,narrative
Δηΐπυρον δ’ Ἕλενος ξίφεϊ σχεδὸν ἤλασε κόρσην,narrative
Θρηϊκίῳ μεγάλῳ ἀπὸ δὲ τρυφάλειαν ἄραξεν,narrative
ἣ μὲν ἀποπλαγχθεῖσα χαμαὶ πέσε καί τις Ἀχαιῶν,narrative
μαρναμένων μετὰ ποσσὶ κυλινδομένην ἐκόμισσε,narrative
τὸν δὲ κατ’ ὀφθαλμῶν ἐρεβεννὴ νὺξ ἐκάλυψεν,narrative
Ἀτρεΐδην δ’ ἄχος εἷλε βοὴν ἀγαθὸν Μενέλαον,narrative
βῆ δ’ ἐπαπειλήσας Ἑλένῳ ἥρωϊ ἄνακτι,narrative
ὀξὺ δόρυ κραδάων ὃ δὲ τόξου πῆχυν ἄνελκε,narrative
τὼ δ’ ἄρ’ ὁμαρτήδην ὃ μὲν ἔγχεϊ ὀξυόεντι,narrative
ἵετ’ ἀκοντίσσαι ὃ δ’ ἀπὸ νευρῆφιν ὀϊστῷ,narrative
Πριαμίδης μὲν ἔπειτα κατὰ στῆθος βάλεν ἰῷ,narrative
θώρηκος γύαλον ἀπὸ δ’ ἔπτατο πικρὸς ὀϊστός,narrative
ὡς δ’ ὅτ’ ἀπὸ πλατέος πτυόφιν μεγάλην κατ’ ἀλωὴν,narrative
θρῴσκωσιν κύαμοι μελανόχροες ἢ ἐρέβινθοι,narrative
πνοιῇ ὕπο λιγυρῇ καὶ λικμητῆρος ἐρωῇ,narrative
ὣς ἀπὸ θώρηκος Μενελάου κυδαλίμοιο,narrative
πολλὸν ἀποπλαγχθεὶς ἑκὰς ἔπτατο πικρὸς ὀϊστός,narrative
Ἀτρεΐδης δ’ ἄρα χεῖρα βοὴν ἀγαθὸς Μενέλαος,narrative
τὴν βάλεν ᾗ ῥ’ ἔχε τόξον ἐΰξοον ἐν δ’ ἄρα τόξῳ,narrative
ἀντικρὺ διὰ χειρὸς ἐλήλατο χάλκεον ἔγχος,narrative
ἂψ δ’ ἑτάρων εἰς ἔθνος ἐχάζετο κῆρ’ ἀλεείνων,narrative
χεῖρα παρακρεμάσας τὸ δ’ ἐφέλκετο μείλινον ἔγχος,narrative
καὶ τὸ μὲν ἐκ χειρὸς ἔρυσεν μεγάθυμος Ἀγήνωρ,narrative
αὐτὴν δὲ ξυνέδησεν ἐϋστρεφεῖ οἰὸς ἀώτῳ,narrative
σφενδόνῃ ἣν ἄρα οἱ θεράπων ἔχε ποιμένι λαῶν,narrative
Πείσανδρος δ’ ἰθὺς Μενελάου κυδαλίμοιο,narrative
ἤϊε τὸν δ’ ἄγε μοῖρα κακὴ θανάτοιο τέλος δὲ,narrative
σοὶ Μενέλαε δαμῆναι ἐν αἰνῇ δηϊοτῆτι,narrative
οἳ δ’ ὅτε δὴ σχεδὸν ἦσαν ἐπ’ ἀλλήλοισιν ἰόντες,narrative
Ἀτρεΐδης μὲν ἅμαρτε παραὶ δέ οἱ ἐτράπετ’ ἔγχος,narrative
Πείσανδρος δὲ σάκος Μενελάου κυδαλίμοιο,narrative
οὔτασεν οὐδὲ διὰ πρὸ δυνήσατο χαλκὸν ἐλάσσαι,narrative
ἔσχεθε γὰρ σάκος εὐρύ κατεκλάσθη δ’ ἐνὶ καυλῷ,narrative
ἔγχος ὃ δὲ φρεσὶν ᾗσι χάρη καὶ ἐέλπετο νίκην,narrative
Ἀτρεΐδης δὲ ἐρυσσάμενος ξίφος ἀργυρόηλον,narrative
ἆλτ’ ἐπὶ Πεισάνδρῳ ὃ δ’ ὑπ’ ἀσπίδος εἵλετο καλὴν,narrative
ἀξίνην εὔχαλκον ἐλαΐνῳ ἀμφὶ πελέκκῳ,narrative
μακρῷ ἐϋξέστῳ ἅμα δ’ ἀλλήλων ἐφίκοντο,narrative
ἤτοι ὃ μὲν κόρυθος φάλον ἤλασεν ἱπποδασείης,narrative
ἄκρον ὑπὸ λόφον αὐτόν ὃ δὲ προσιόντα μέτωπον,narrative
ῥινὸς ὕπερ πυμάτης λάκε δ’ ὀστέα τὼ δέ οἱ ὄσσε,narrative
πὰρ ποσὶν αἱματόεντα χαμαὶ πέσον ἐν κονίῃσιν,narrative
ἰδνώθη δὲ πεσών ὃ δὲ λὰξ ἐν στήθεσι βαίνων,narrative
τεύχεά τ’ ἐξενάριξε καὶ εὐχόμενος ἔπος ηὔδα,narrative
λείψετέ θην οὕτω γε νέας Δαναῶν ταχυπώλων,speech
Τρῶες ὑπερφίαλοι δεινῆς ἀκόρητοι ἀϋτῆς,speech
ἄλλης μὲν λώβης τε καὶ αἴσχεος οὐκ ἐπιδευεῖς,speech
ἣν ἐμὲ λωβήσασθε κακαὶ κύνες οὐδέ τι θυμῷ,speech
Ζηνὸς ἐριβρεμέτεω χαλεπὴν ἐδείσατε μῆνιν,speech
ξεινίου ὅς τέ ποτ’ ὔμμι διαφθέρσει πόλιν αἰπήν,speech
οἵ μευ κουριδίην ἄλοχον καὶ κτήματα πολλὰ,speech
μὰψ οἴχεσθ’ ἀνάγοντες ἐπεὶ φιλέεσθε παρ’ αὐτῇ,speech
νῦν αὖτ’ ἐν νηυσὶν μενεαίνετε ποντοπόροισι,speech
πῦρ ὀλοὸν βαλέειν κτεῖναι δ’ ἥρωας Ἀχαιούς,speech
ἀλλά ποθι σχήσεσθε καὶ ἐσσύμενοί περ Ἄρηος,speech
Ζεῦ πάτερ ἦ τέ σέ φασι περὶ φρένας ἔμμεναι ἄλλων,speech
ἀνδρῶν ἠδὲ θεῶν σέο δ’ ἐκ τάδε πάντα πέλονται,speech
οἷον δὴ ἄνδρεσσι χαρίζεαι ὑβριστῇσι,speech
Τρωσίν τῶν μένος αἰὲν ἀτάσθαλον οὐδὲ δύνανται,speech
φυλόπιδος κορέσασθαι ὁμοιΐου πτολέμοιο,speech
πάντων μὲν κόρος ἐστὶ καὶ ὕπνου καὶ φιλότητος,speech
μολπῆς τε γλυκερῆς καὶ ἀμύμονος ὀρχηθμοῖο,speech
τῶν πέρ τις καὶ μᾶλλον ἐέλδεται ἐξ ἔρον εἷναι,speech
ἢ πολέμου Τρῶες δὲ μάχης ἀκόρητοι ἔασιν,speech
ὣς εἰπὼν τὰ μὲν ἔντε’ ἀπὸ χροὸς αἱματόεντα,narrative
συλήσας ἑτάροισι δίδου Μενέλαος ἀμύμων,narrative
αὐτὸς δ’ αὖτ’ ἐξ αὖτις ἰὼν προμάχοισιν ἐμίχθη,narrative
ἔνθά οἱ υἱὸς ἐπᾶλτο Πυλαιμένεος βασιλῆος,narrative
Ἁρπαλίων ὅ ῥα πατρὶ φίλῳ ἕπετο πτολεμίξων,narrative
ἐς τροίην οὐδ’ αὖτις ἀφίκετο πατρίδα γαῖαν,narrative
ὅς ῥα τότ’ Ἀτρεΐδαο μέσον σάκος οὔτασε δουρὶ,narrative
ἐγγύθεν οὐδὲ διὰ πρὸ δυνήσατο χαλκὸν ἐλάσσαι,narrative
ἂψ δ’ ἑτάρων εἰς ἔθνος ἐχάζετο κῆρ’ ἀλεείνων,narrative
πάντοσε παπταίνων μή τις χρόα χαλκῷ ἐπαύρῃ,narrative
Μηριόνης δ’ ἀπιόντος ἵει χαλκήρε’ ὀϊστόν,narrative
καί ῥ’ ἔβαλε γλουτὸν κάτα δεξιόν αὐτὰρ ὀϊστὸς,narrative
ἀντικρὺ κατὰ κύστιν ὑπ’ ὀστέον ἐξεπέρησεν,narrative
ἑζόμενος δὲ κατ’ αὖθι φίλων ἐν χερσὶν ἑταίρων,narrative
θυμὸν ἀποπνείων ὥς τε σκώληξ ἐπὶ γαίῃ,narrative
