text,register
Κίρκης ἵξεσθαι πολυφαρμάκου ἐς μέγα δῶμα,speech
ἔνθα μοι Ἑρμείας χρυσόρραπις ἀντεβόλησεν,speech
ἐρχομένῳ πρὸς δῶμα νεηνίῃ ἀνδρὶ ἐοικώς,speech
πρῶτον ὑπηνήτῃ τοῦ περ χαριεστάτη ἥβη,speech
ἔν τ’ ἄρα μοι φῦ χειρί ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζε,speech
πῇ δὴ αὖτ’ ὦ δύστηνε δι’ ἄκριας ἔρχεαι οἶος,speech
χώρου ἄιδρις ἐών ἕταροι δέ τοι οἵδ’ ἐνὶ Κίρκης,speech
ἔρχαται ὥς τε σύες πυκινοὺς κευθμῶνας ἔχοντες,speech
ἦ τοὺς λυσόμενος δεῦρ’ ἔρχεαι οὐδέ σέ φημι,speech
αὐτὸν νοστήσειν μενέεις δὲ σύ γ’ ἔνθα περ ἄλλοι,speech
ἀλλ’ ἄγε δή σε κακῶν ἐκλύσομαι ἠδὲ σαώσω,speech
τῆ τόδε φάρμακον ἐσθλὸν ἔχων ἐς δώματα Κίρκης,speech
ἔρχευ ὅ κέν τοι κρατὸς ἀλάλκῃσιν κακὸν ἦμαρ,speech
πάντα δέ τοι ἐρέω ὀλοφώια δήνεα Κίρκης,speech
τεύξει τοι κυκεῶ βαλέει δ’ ἐν φάρμακα σίτῳ,speech
ἀλλ’ οὐδ’ ὣς θέλξαι σε δυνήσεται οὐ γὰρ ἐάσει,speech
φάρμακον ἐσθλόν ὅ τοι δώσω ἐρέω δὲ ἕκαστα,speech
ὁππότε κεν Κίρκη σ’ ἐλάσῃ περιμήκεϊ ῥάβδῳ,speech
δὴ τότε σὺ ξίφος ὀξὺ ἐρυσσάμενος παρὰ μηροῦ,speech
Κίρκῃ ἐπαῖξαι ὥς τε κτάμεναι μενεαίνων,speech
ἡ δέ σ’ ὑποδείσασα κελήσεται εὐνηθῆναι,speech
ἔνθα σὺ μηκέτ’ ἔπειτ’ ἀπανήνασθαι θεοῦ εὐνήν,speech
ὄφρα κέ τοι λύσῃ θ’ ἑτάρους αὐτόν τε κομίσσῃ,speech
ἀλλὰ κέλεσθαί μιν μακάρων μέγαν ὅρκον ὀμόσσαι,speech
μή τί τοι αὐτῷ πῆμα κακὸν βουλευσέμεν ἄλλο,speech
μή σ’ ἀπογυμνωθέντα κακὸν καὶ ἀνήνορα θήῃ,speech
ὣς ἄρα φωνήσας πόρε φάρμακον ἀργεϊφόντης,speech
ἐκ γαίης ἐρύσας καί μοι φύσιν αὐτοῦ ἔδειξε,speech
ῥίζῃ μὲν μέλαν ἔσκε γάλακτι δὲ εἴκελον ἄνθος,speech
μῶλυ δέ μιν καλέουσι θεοί χαλεπὸν δέ τ’ ὀρύσσειν,speech
ἀνδράσι γε θνητοῖσι θεοὶ δέ τε πάντα δύνανται,speech
Ἑρμείας μὲν ἔπειτ’ ἀπέβη πρὸς μακρὸν Ὄλυμπον,speech
νῆσον ἀν’ ὑλήεσσαν ἐγὼ δ’ ἐς δώματα Κίρκης,speech
ἤια πολλὰ δέ μοι κραδίη πόρφυρε κιόντι,speech
ἔστην δ’ εἰνὶ θύρῃσι θεᾶς καλλιπλοκάμοιο,speech
ἔνθα στὰς ἐβόησα θεὰ δέ μευ ἔκλυεν αὐδῆς,speech
ἡ δ’ αἶψ’ ἐξελθοῦσα θύρας ὤιξε φαεινὰς,speech
καὶ κάλει αὐτὰρ ἐγὼν ἑπόμην ἀκαχήμενος ἦτορ,speech
εἷσε δέ μ’ εἰσαγαγοῦσα ἐπὶ θρόνου ἀργυροήλου,speech
καλοῦ δαιδαλέου ὑπὸ δὲ θρῆνυς ποσὶν ἦεν,speech
τεῦχε δέ μοι κυκεῶ χρυσέῳ δέπαι ὄφρα πίοιμι,speech
ἐν δέ τε φάρμακον ἧκε κακὰ φρονέουσ’ ἐνὶ θυμῷ,speech
αὐτὰρ ἐπεὶ δῶκέν τε καὶ ἔκπιον οὐδέ μ’ ἔθελξε,speech
ῥάβδῳ πεπληγυῖα ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζεν,speech
ἔρχεο νῦν συφεόνδε μετ’ ἄλλων λέξο ἑταίρων,speech
ὣς φάτ’ ἐγὼ δ’ ἄορ ὀξὺ ἐρυσσάμενος παρὰ μηροῦ,speech
Κίρκῃ ἐπήιξα ὥς τε κτάμεναι μενεαίνων,speech
ἡ δὲ μέγα ἰάχουσα ὑπέδραμε καὶ λάβε γούνων,speech
καί μ’ ὀλοφυρομένη ἔπεα πτερόεντα προσηύδα,speech
τίς πόθεν εἰς ἀνδρῶν πόθι τοι πόλις ἠδὲ τοκῆες,speech
θαῦμά μ’ ἔχει ὡς οὔ τι πιὼν τάδε φάρμακ’ ἐθέλχθης,speech
οὐδὲ γὰρ οὐδέ τις ἄλλος ἀνὴρ τάδε φάρμακ’ ἀνέτλη,speech
ὅς κε πίῃ καὶ πρῶτον ἀμείψεται ἕρκος ὀδόντων,speech
σοὶ δέ τις ἐν στήθεσσιν ἀκήλητος νόος ἐστίν,speech
ἦ σύ γ’ Ὀδυσσεύς ἐσσι πολύτροπος ὅν τέ μοι αἰεὶ,speech
φάσκεν ἐλεύσεσθαι χρυσόρραπις ἀργεϊφόντης,speech
ἐκ Τροίης ἀνιόντα θοῇ σὺν νηὶ μελαίνῃ,speech
ἀλλ’ ἄγε δὴ κολεῷ μὲν ἄορ θέο νῶι δ’ ἔπειτα,speech
εὐνῆς ἡμετέρης ἐπιβείομεν ὄφρα μιγέντε,speech
εὐνῇ καὶ φιλότητι πεποίθομεν ἀλλήλοισιν,speech
ὣς ἔφατ’ αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον,speech
ὦ Κίρκη πῶς γάρ με κέλεαι σοὶ ἤπιον εἶναι,speech
ἥ μοι σῦς μὲν ἔθηκας ἐνὶ μεγάροισιν ἑταίρους,speech
αὐτὸν δ’ ἐνθάδ’ ἔχουσα δολοφρονέουσα κελεύεις,speech
ἐς θάλαμόν τ’ ἰέναι καὶ σῆς ἐπιβήμεναι εὐνῆς,speech
ὄφρα με γυμνωθέντα κακὸν καὶ ἀνήνορα θήῃς,speech
οὐδ’ ἂν ἐγώ γ’ ἐθέλοιμι τεῆς ἐπιβήμεναι εὐνῆς,speech
εἰ μή μοι τλαίης γε θεά μέγαν ὅρκον ὀμόσσαι,speech
μή τί μοι αὐτῷ πῆμα κακὸν βουλευσέμεν ἄλλο,speech
ὣς ἐφάμην ἡ δ’ αὐτίκ’ ἀπώμνυεν ὡς ἐκέλευον,speech
αὐτὰρ ἐπεί ῥ’ ὄμοσέν τε τελεύτησέν τε τὸν ὅρκον,speech
καὶ τότ’ ἐγὼ Κίρκης ἐπέβην περικαλλέος εὐνῆς,speech
ἀμφίπολοι δ’ ἄρα τέως μὲν ἐνὶ μεγάροισι πένοντο,speech
τέσσαρες αἵ οἱ δῶμα κάτα δρήστειραι ἔασι,speech
γίγνονται δ’ ἄρα ταί γ’ ἔκ τε κρηνέων ἀπό τ’ ἀλσέων,speech
ἔκ θ’ ἱερῶν ποταμῶν οἵ τ’ εἰς ἅλαδε προρέουσι,speech
τάων ἡ μὲν ἔβαλλε θρόνοις ἔνι ῥήγεα καλὰ,speech
πορφύρεα καθύπερθ’ ὑπένερθε δὲ λῖθ’ ὑπέβαλλεν,speech
ἡ δ’ ἑτέρη προπάροιθε θρόνων ἐτίταινε τραπέζας,speech
ἀργυρέας ἐπὶ δέ σφι τίθει χρύσεια κάνεια,speech
ἡ δὲ τρίτη κρητῆρι μελίφρονα οἶνον ἐκίρνα,speech
ἡδὺν ἐν ἀργυρέῳ νέμε δὲ χρύσεια κύπελλα,speech
ἡ δὲ τετάρτη ὕδωρ ἐφόρει καὶ πῦρ ἀνέκαιε,speech
πολλὸν ὑπὸ τρίποδι μεγάλῳ ἰαίνετο δ’ ὕδωρ,speech
αὐτὰρ ἐπεὶ δὴ ζέσσεν ὕδωρ ἐνὶ ἤνοπι χαλκῷ,speech
ἔς ῥ’ ἀσάμινθον ἕσασα λό’ ἐκ τρίποδος μεγάλοιο,speech
θυμῆρες κεράσασα κατὰ κρατός τε καὶ ὤμων,speech
ὄφρα μοι ἐκ κάματον θυμοφθόρον εἵλετο γυίων,speech
αὐτὰρ ἐπεὶ λοῦσέν τε καὶ ἔχρισεν λίπ’ ἐλαίῳ,speech
ἀμφὶ δέ με χλαῖναν καλὴν βάλεν ἠδὲ χιτῶνα,speech
εἷσε δέ μ’ εἰσαγαγοῦσα ἐπὶ θρόνου ἀργυροήλου,speech
καλοῦ δαιδαλέου ὑπὸ δὲ θρῆνυς ποσὶν ἦεν,speech
χέρνιβα δ’ ἀμφίπολος προχόῳ ἐπέχευε φέρουσα,speech
καλῇ χρυσείῃ ὑπὲρ ἀργυρέοιο λέβητος,speech
νίψασθαι παρὰ δὲ ξεστὴν ἐτάνυσσε τράπεζαν,speech
σῖτον δ’ αἰδοίη ταμίη παρέθηκε φέρουσα,speech
εἴδατα πόλλ’ ἐπιθεῖσα χαριζομένη παρεόντων,speech
ἐσθέμεναι δ’ ἐκέλευεν ἐμῷ δ’ οὐχ ἥνδανε θυμῷ,speech
ἀλλ’ ἥμην ἀλλοφρονέων κακὰ δ’ ὄσσετο θυμός,speech
Κίρκη δ’ ὡς ἐνόησεν ἔμ’ ἥμενον οὐδ’ ἐπὶ σίτῳ,speech
χεῖρας ἰάλλοντα κρατερὸν δέ με πένθος ἔχοντα,speech
ἄγχι παρισταμένη ἔπεα πτερόεντα προσηύδα,speech
τίφθ’ οὕτως Ὀδυσεῦ κατ’ ἄρ’ ἕζεαι ἶσος ἀναύδῳ,speech
θυμὸν ἔδων βρώμης δ’ οὐχ ἅπτεαι οὐδὲ ποτῆτος,speech
ἦ τινά που δόλον ἄλλον ὀίεαι οὐδέ τί σε χρὴ,speech
δειδίμεν ἤδη γάρ τοι ἀπώμοσα καρτερὸν ὅρκον,speech
ὣς ἔφατ’ αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον,speech
ὦ Κίρκη τίς γάρ κεν ἀνήρ ὃς ἐναίσιμος εἴη,speech
πρὶν τλαίη πάσσασθαι ἐδητύος ἠδὲ ποτῆτος,speech
πρὶν λύσασθ’ ἑτάρους καὶ ἐν ὀφθαλμοῖσιν ἰδέσθαι,speech
ἀλλ’ εἰ δὴ πρόφρασσα πιεῖν φαγέμεν τε κελεύεις,speech
λῦσον ἵν’ ὀφθαλμοῖσιν ἴδω ἐρίηρας ἑταίρους,speech
ὣς ἐφάμην Κίρκη δὲ διὲκ μεγάροιο βεβήκει,speech
ῥάβδον ἔχουσ’ ἐν χειρί θύρας δ’ ἀνέῳξε συφειοῦ,speech
ἐκ δ’ ἔλασεν σιάλοισιν ἐοικότας ἐννεώροισιν,speech
οἱ μὲν ἔπειτ’ ἔστησαν ἐναντίοι ἡ δὲ δι’ αὐτῶν,speech
ἐρχομένη προσάλειφεν ἑκάστῳ φάρμακον ἄλλο,speech
τῶν δ’ ἐκ μὲν μελέων τρίχες ἔρρεον ἃς πρὶν ἔφυσε,speech
φάρμακον οὐλόμενον τό σφιν πόρε πότνια Κίρκη,speech
ἄνδρες δ’ ἂψ ἐγένοντο νεώτεροι ἢ πάρος ἦσαν,speech
καὶ πολὺ καλλίονες καὶ μείζονες εἰσοράασθαι,speech
ἔγνωσαν δέ μ’ ἐκεῖνοι ἔφυν τ’ ἐν χερσὶν ἕκαστος,speech
πᾶσιν δ’ ἱμερόεις ὑπέδυ γόος ἀμφὶ δὲ δῶμα,speech
σμερδαλέον κονάβιζε θεὰ δ’ ἐλέαιρε καὶ αὐτή,speech
ἡ δέ μευ ἄγχι στᾶσα προσηύδα δῖα θεάων,speech
διογενὲς Λαερτιάδη πολυμήχαν’ Ὀδυσσεῦ,speech
ἔρχεο νῦν ἐπὶ νῆα θοὴν καὶ θῖνα θαλάσσης,speech
νῆα μὲν ἂρ πάμπρωτον ἐρύσσατε ἤπειρόνδε,speech
κτήματα δ’ ἐν σπήεσσι πελάσσατε ὅπλα τε πάντα,speech
αὐτὸς δ’ ἂψ ἰέναι καὶ ἄγειν ἐρίηρας ἑταίρους,speech
ὣς ἔφατ’ αὐτὰρ ἐμοί γ’ ἐπεπείθετο θυμὸς ἀγήνωρ,speech
βῆν δ’ ἰέναι ἐπὶ νῆα θοὴν καὶ θῖνα θαλάσσης,speech
εὗρον ἔπειτ’ ἐπὶ νηὶ θοῇ ἐρίηρας ἑταίρους,speech
οἴκτρ’ ὀλοφυρομένους θαλερὸν κατὰ δάκρυ χέοντας,speech
ὡς δ’ ὅτ’ ἂν ἄγραυλοι πόριες περὶ βοῦς ἀγελαίας,speech
ἐλθούσας ἐς κόπρον ἐπὴν βοτάνης κορέσωνται,speech
πᾶσαι ἅμα σκαίρουσιν ἐναντίαι οὐδ’ ἔτι σηκοὶ,speech
ἴσχουσ’ ἀλλ’ ἁδινὸν μυκώμεναι ἀμφιθέουσι,speech
μητέρας ὣς ἔμ’ ἐκεῖνοι ἐπεὶ ἴδον ὀφθαλμοῖσι,speech
δακρυόεντες ἔχυντο δόκησε δ’ ἄρα σφίσι θυμὸς,speech
ὣς ἔμεν ὡς εἰ πατρίδ’ ἱκοίατο καὶ πόλιν αὐτὴν,speech
τρηχείης Ἰθάκης ἵνα τ’ ἔτραφεν ἠδ’ ἐγένοντο,speech
καί μ’ ὀλοφυρόμενοι ἔπεα πτερόεντα προσηύδων,speech
σοὶ μὲν νοστήσαντι διοτρεφές ὣς ἐχάρημεν,speech
ὡς εἴ τ’ εἰς Ἰθάκην ἀφικοίμεθα πατρίδα γαῖαν,speech
ἀλλ’ ἄγε τῶν ἄλλων ἑτάρων κατάλεξον ὄλεθρον,speech
ὣς ἔφαν αὐτὰρ ἐγὼ προσέφην μαλακοῖς ἐπέεσσι,speech
νῆα μὲν ἂρ πάμπρωτον ἐρύσσομεν ἤπειρόνδε,speech
κτήματα δ’ ἐν σπήεσσι πελάσσομεν ὅπλα τε πάντα,speech
αὐτοὶ δ’ ὀτρύνεσθε ἐμοὶ ἅμα πάντες ἕπεσθαι,speech
ὄφρα ἴδηθ’ ἑτάρους ἱεροῖς ἐν δώμασι Κίρκης,speech
πίνοντας καὶ ἔδοντας ἐπηετανὸν γὰρ ἔχουσιν,speech
ὣς ἐφάμην οἱ δ’ ὦκα ἐμοῖς ἐπέεσσι πίθοντο,speech
Εὐρύλοχος δέ μοι οἶος ἐρύκανε πάντας ἑταίρους,speech
καί σφεας φωνήσας ἔπεα πτερόεντα προσηύδα,speech
ἆ δειλοί πόσ’ ἴμεν τί κακῶν ἱμείρετε τούτων,speech
Κίρκης ἐς μέγαρον καταβήμεναι ἥ κεν ἅπαντας,speech
ἢ σῦς ἠὲ λύκους ποιήσεται ἠὲ λέοντας,speech
οἵ κέν οἱ μέγα δῶμα φυλάσσοιμεν καὶ ἀνάγκῃ,speech
ὥς περ Κύκλωψ ἔρξ’ ὅτε οἱ μέσσαυλον ἵκοντο,speech
ἡμέτεροι ἕταροι σὺν δ’ ὁ θρασὺς εἵπετ’ Ὀδυσσεύς,speech
τούτου γὰρ καὶ κεῖνοι ἀτασθαλίῃσιν ὄλοντο,speech
ὣς ἔφατ’ αὐτὰρ ἐγώ γε μετὰ φρεσὶ μερμήριξα,speech
σπασσάμενος τανύηκες ἄορ παχέος παρὰ μηροῦ,speech
τῷ οἱ ἀποπλήξας κεφαλὴν οὖδάσδε πελάσσαι,speech
καὶ πηῷ περ ἐόντι μάλα σχεδόν ἀλλά μ’ ἑταῖροι,speech
μειλιχίοις ἐπέεσσιν ἐρήτυον ἄλλοθεν ἄλλος,speech
διογενές τοῦτον μὲν ἐάσομεν εἰ σὺ κελεύεις,speech
αὐτοῦ πὰρ νηί τε μένειν καὶ νῆα ἔρυσθαι,speech
ἡμῖν δ’ ἡγεμόνευ’ ἱερὰ πρὸς δώματα Κίρκης,speech
ὣς φάμενοι παρὰ νηὸς ἀνήιον ἠδὲ θαλάσσης,speech
οὐδὲ μὲν Εὐρύλοχος κοίλῃ παρὰ νηὶ λέλειπτο,speech
ἀλλ’ ἕπετ’ ἔδεισεν γὰρ ἐμὴν ἔκπαγλον ἐνιπήν,speech
τόφρα δὲ τοὺς ἄλλους ἑτάρους ἐν δώμασι Κίρκη,speech
ἐνδυκέως λοῦσέν τε καὶ ἔχρισεν λίπ’ ἐλαίῳ,speech
ἀμφὶ δ’ ἄρα χλαίνας οὔλας βάλεν ἠδὲ χιτῶνας,speech
δαινυμένους δ’ ἐὺ πάντας ἐφεύρομεν ἐν μεγάροισιν,speech
οἱ δ’ ἐπεὶ ἀλλήλους εἶδον φράσσαντό τ’ ἐσάντα,speech
κλαῖον ὀδυρόμενοι περὶ δὲ στεναχίζετο δῶμα,speech
ἡ δέ μευ ἄγχι στᾶσα προσηύδα δῖα θεάων,speech
μηκέτι νῦν θαλερὸν γόον ὄρνυτε οἶδα καὶ αὐτὴ,speech
ἠμὲν ὅσ’ ἐν πόντῳ πάθετ’ ἄλγεα ἰχθυόεντι,speech
ἠδ’ ὅσ’ ἀνάρσιοι ἄνδρες ἐδηλήσαντ’ ἐπὶ χέρσου,speech
ἀλλ’ ἄγετ’ ἐσθίετε βρώμην καὶ πίνετε οἶνον,speech
εἰς ὅ κεν αὖτις θυμὸν ἐνὶ στήθεσσι λάβητε,speech
οἷον ὅτε πρώτιστον ἐλείπετε πατρίδα γαῖαν,speech
τρηχείης Ἰθάκης νῦν δ’ ἀσκελέες καὶ ἄθυμοι,speech
αἰὲν ἄλης χαλεπῆς μεμνημένοι οὐδέ ποθ’ ὕμιν,speech
θυμὸς ἐν εὐφροσύνῃ ἐπεὶ ἦ μάλα πολλὰ πέποσθε,speech
ὣς ἔφαθ’ ἡμῖν δ’ αὖτ’ ἐπεπείθετο θυμὸς ἀγήνωρ,speech
